"area_swept_ha_der","date_dim$year","date_yyyymmdd","depth_hi_prec_m","door_width_m_der","fluorescence_at_surface_mg_per_m3_der","invertebrate_weight_kg","latitude_dd","leg","longitude_dd","net_height_m_der","net_width_m_der","nonspecific_organics_weight_kg","o2_at_gear_ml_per_l_der","pass","performance","project","salinity_at_gear_psu_der","sampling_end_hhmmss","sampling_start_hhmmss","target_station_design_dim$stn_invalid_for_trawl_date_whid","temperature_at_gear_c_der","temperature_at_surface_c_der","trawl_id","turbidity_ntu_der","vertebrate_weight_kg","vessel"
"1.738928847468","2003","20030906","65.1401","","","2.850","48.16055556","1","-124.89500000","5.1091","12.8636","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","054254","052618","0","7.4452","","200303003024","","170.150","Blue Horizon"
"2.527066188840","2003","20030906","344.5687","","","73.450","48.09250000","1","-125.03277778","4.0387","15.2156","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","083020","081052","0","6.4687","","200303003025","","813.900","Blue Horizon"
"2.196487523000","2003","20030906","270.0982","","","73.700","48.15611111","1","-125.11583333","4.3176","14.9000","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","132350","130510","0","6.3332","","200303003026","","282.860","Blue Horizon"
"1.912879983186","2003","20030906","99.1679","","","6.670","47.99777778","1","-124.95750000","4.7162","14.0958","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","172602","170856","0","7.2024","","200303003027","","80.270","Blue Horizon"
"2.146681376550","2003","20030907","160.2390","","","41.600","48.00277778","1","-125.22805556","4.8566","14.2731","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","060839","055029","0","7.1340","","200303003028","","586.000","Blue Horizon"
"2.394698329535","2003","20030907","141.5147","","","2.460","48.04388889","1","-125.13222222","4.1663","14.4097","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","103756","102010","0","7.1905","","200303003029","","6421.070","Blue Horizon"
"2.107779848536","2003","20030907","214.7101","","","13.520","48.07694444","1","-125.32472222","5.1458","13.4206","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","153612","151652","0","6.5494","","200303003030","","813.850","Blue Horizon"
"1.961403025513","2003","20030907","160.6221","","","34.500","48.11388889","1","-125.60388889","4.8014","14.1833","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","195857","194115","0","7.0914","","200303003032","","98.010","Blue Horizon"
"2.522869076637","2003","20030908","230.5073","","","11.600","47.29555556","1","-124.88027778","3.7958","15.0969","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","053655","051735","0","6.9036","","200303003033","","5298.500","Blue Horizon"
"2.281687876800","2003","20030908","182.9549","","","15.448","47.29250000","1","-124.76416667","3.6130","13.7903","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","120554","114812","0","7.2250","","200303003034","","521.640","Blue Horizon"
"2.064022121610","2003","20030908","106.4511","","","10.670","47.02916667","1","-124.68416667","4.6156","14.2839","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","163513","161737","0","7.3569","","200303003035","","674.000","Blue Horizon"
"1.925784210633","2003","20030912","53.4226","","","171.212","46.52750000","2","-124.25027778","5.4157","12.8897","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","052716","050810","9498","7.6177","","200303003036","","647.556","Blue Horizon"
"2.479615956733","2003","20030912","803.1622","","","143.856","46.59055556","2","-124.68694444","3.8309","15.3071","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","095512","093441","0","4.1168","","200303003037","","296.254","Blue Horizon"
"1.792962769125","2003","20030912","990.5460","","","186.502","46.43222222","2","-124.63277778","3.5293","13.8875","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","133140","131217","0","3.4844","","200303003038","","156.004","Blue Horizon"
"2.709883189145","2003","20030912","1079.7900","","","67.904","46.15166667","2","-124.76666667","3.9000","15.5615","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","175604","173208","0","3.4242","","200303003039","","182.654","Blue Horizon"
"1.706604340452","2003","20030913","403.1635","","","16.615","46.04750000","2","-124.83000000","4.4671","14.5519","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","055820","054047","0","5.9231","","200303003040","","84.250","Blue Horizon"
"2.072490732000","2003","20030913","256.9403","","","25.050","46.07472222","2","-124.71555556","4.2541","15.1840","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","085303","083557","0","6.8442","","200303003041","","810.555","Blue Horizon"
"2.151911541095","2003","20030913","142.2581","","","48.150","45.95111111","2","-124.36527778","4.4194","15.0065","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","144858","143058","0","7.4994","","200303003042","","703.005","Blue Horizon"
"2.565641168300","2003","20030913","173.8265","","","57.550","45.79111111","2","-124.52500000","3.9652","15.0290","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","175925","174049","0","7.4995","","200303003043","","270.304","Blue Horizon"
"","2008","20080712","1146.6894","","","52.106","33.22500000","5","-120.18083333","","","","","1","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","","","0","","","200803017160","","45.250","Noahs Ark"
"2.068494485460","2003","20030914","143.9795","","","28.552","45.72277778","2","-124.30472222","4.2495","14.8655","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","052845","051057","0","7.5839","","200303003044","","314.352","Blue Horizon"
"1.869980559000","2003","20030914","605.5384","","","8.504","45.59361111","2","-124.77472222","4.1098","15.1500","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","091649","090019","0","4.6394","","200303003045","","129.759","Blue Horizon"
"1.952790034440","2003","20030914","509.2967","","","60.930","45.36972222","2","-124.71194444","4.4667","15.0276","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","121416","115645","0","5.4167","","200303003046","","80.216","Blue Horizon"
"2.091032290922","2003","20030914","436.3778","","","14.532","45.29694444","2","-124.56638889","4.3000","15.8357","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","143458","141722","0","5.6809","","200303003047","","173.922","Blue Horizon"
"","2003","20030907","162.7632","","","","48.11194444","1","-125.60777778","","","","","2","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","185745","184937","0","","","200303003031","","","Blue Horizon"
"2.384708664448","2003","20030914","164.1932","","","22.108","45.09472222","2","-124.25972222","4.0807","15.0656","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","175803","173749","0","7.4891","","200303003048","","392.302","Blue Horizon"
"2.015743467504","2003","20030915","355.6634","","","211.662","45.13750000","2","-124.51000000","4.2967","15.2464","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","051559","045829","0","6.0327","","200303003049","","102.000","Blue Horizon"
"2.472798636000","2003","20030915","312.5701","","","20.950","45.12972222","2","-124.72666667","4.3701","14.9000","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","081909","080015","0","6.1077","","200303003050","","1510.350","Blue Horizon"
"2.315486303958","2003","20030915","291.5931","","","4.000","45.09027778","2","-124.70722222","4.6181","14.1906","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","130058","124038","0","6.3113","","200303003051","","1013.304","Blue Horizon"
"3.052802314107","2003","20030915","1065.0607","","","47.520","44.95444444","2","-125.02861111","4.3684","15.0839","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","180140","173434","0","3.5787","","200303003052","","444.600","Blue Horizon"
"3.536852347600","2003","20030915","975.0699","","","56.920","44.60638889","2","-125.09722222","4.3349","14.3600","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","222938","215845","0","3.8280","","200303003053","","116.500","Blue Horizon"
"2.379949181136","2003","20030916","313.1895","","","44.256","44.93166667","2","-124.48277778","4.9117","13.5351","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","053459","051147","0","6.9748","","200303003054","","319.154","Blue Horizon"
"1.864798446456","2003","20030916","103.4122","","","4.052","44.69694444","2","-124.42055556","4.8968","13.2462","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","083415","081651","0","7.8945","","200303003055","","353.350","Blue Horizon"
"1.902455801685","2003","20030916","72.5937","","","6.100","44.51083333","2","-124.24638889","5.0014","13.2345","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","125441","123635","0","7.8696","","200303003056","","331.610","Blue Horizon"
"1.949781497976","2003","20030916","75.5689","","","77.104","44.33277778","2","-124.30833333","4.9522","13.2444","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","155234","153435","0","8.0278","","200303003057","","277.507","Blue Horizon"
"2.064077216357","2003","20030916","98.7353","","","92.100","43.93722222","2","-124.28833333","4.5385","14.4833","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","192943","191155","0","7.9643","","200303003058","","427.550","Blue Horizon"
"1.852671790800","2003","20030917","435.3311","","","150.050","44.12166667","2","-124.99250000","4.4542","14.9808","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","055553","053918","0","5.9932","","200303003059","","287.759","Blue Horizon"
"1.885865413017","2003","20030917","410.5363","","","105.270","44.45166667","2","-124.89305556","4.7123","14.9833","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","093925","092233","0","6.0602","","200303003060","","341.670","Blue Horizon"
"2.031736609500","2003","20030917","983.7163","","","16.220","43.63000000","2","-125.04972222","5.4163","11.1500","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","172112","165424","0","3.7125","","200303003061","","219.090","Blue Horizon"
"2.308228385235","2003","20030917","623.4670","","","60.955","43.44305556","2","-124.87666667","4.3576","15.6935","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","201135","195135","0","4.9831","","200303003062","","237.366","Blue Horizon"
"2.057708882424","2003","20030918","351.2736","","","64.158","43.71250000","2","-124.64277778","4.2184","15.4167","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","053107","051337","0","6.5351","","200303003063","","171.400","Blue Horizon"
"4.036681196880","2003","20030912","1162.2261","","","62.420","46.13333333","2","-124.79361111","4.1462","14.9203","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","154125","145944","0","3.2924","","200303008043","","520.660","Excalibur"
"2.067811830208","2003","20030924","198.5863","","","8.700","43.27361111","3","-124.70361111","4.9186","14.1938","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","053141","051253","0","7.7496","","200303003064","","638.950","Blue Horizon"
"2.903809077015","2003","20030924","929.8208","","","64.479","43.25666667","3","-124.95166667","5.0887","12.2683","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","092701","085313","0","3.8373","","200303003065","","179.664","Blue Horizon"
"1.910855247726","2003","20030924","143.8737","","","0.200","42.94194444","3","-124.84166667","5.1637","13.5613","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","132326","130514","0","7.6720","","200303003066","","10045.900","Blue Horizon"
"1.877230239115","2003","20030925","378.4663","","","29.000","42.88000000","3","-124.89444444","4.7770","14.5607","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","055138","053435","0","6.5728","","200303003067","","260.867","Blue Horizon"
"1.759435789538","2003","20030925","289.6928","","","60.807","42.86916667","3","-124.82638889","4.8595","14.6846","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","092125","090249","0","7.2654","","200303003068","","454.057","Blue Horizon"
"2.222142618700","2003","20030925","149.8785","","","17.809","42.70138889","3","-124.67944444","4.7469","14.3950","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","124538","122438","0","8.1808","","200303003069","","436.800","Blue Horizon"
"2.158458664811","2003","20030927","226.6400","","","61.500","42.59111111","3","-124.71222222","4.7400","14.4167","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","054153","052323","0","8.1396","","200303003070","","712.800","Blue Horizon"
"2.089496846604","2003","20030927","171.4505","","","26.950","42.35888889","3","-124.67194444","4.6990","14.4636","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","133448","131536","0","8.3952","","200303003072","","532.250","Blue Horizon"
"2.991734270576","2003","20030928","974.5636","","","46.302","41.81055556","3","-124.89638889","4.5030","14.8667","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","073514","071008","0","3.5675","","200303003074","","152.617","Blue Horizon"
"2.327503841379","2003","20030928","534.5921","","","26.660","41.79916667","3","-124.56166667","4.2955","15.3033","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","105721","103921","0","5.2745","","200303003075","","217.850","Blue Horizon"
